ad_id,campaign_name,ad_date,location,device,keyword,impressions,clicks,leads,conversions,conversion_rate,cost_amount,sale_amount
A1610,data analytics course,2024-11-21 00:00:00,hyderabad,desktop,analytics for data,4333.0,139.0,19.0,6.0,0.043,230.05,1407.0
A1611,data analytics course,2024-11-15 00:00:00,hyderabad,mobile,learn data analytics,4430.0,110.0,23.0,5.0,0.045,197.84,1506.2
A1612,data analytics course,2024-11-16 00:00:00,hyderabad,desktop,online data analytic,4860.0,193.0,14.0,5.0,0.026,181.27,1561.6
A1613,data analytics course,2024-11-18 00:00:00,hyderabad,mobile,data anaytics training,4396.0,109.0,11.0,10.0,0.092,188.6,1451.0
A1614,data analytics course,2024-11-12 00:00:00,hyderabad,tablet,data analitics online,5000.0,141.0,29.0,10.0,0.071,223.7,1909.0
A1615,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,data analitics online,3487.0,182.0,23.0,7.0,0.038,211.71,1027.0
A1616,data analytics course,2024-11-07 00:00:00,hyderabad,mobile,learn data analytics,4236.0,179.0,23.0,7.0,0.039,245.01,1822.0
A1617,data analytics course,2024-11-28 00:00:00,hyderabad,tablet,data analitics online,5349.0,89.0,18.0,8.0,0.09,228.64399999999995,1371.0
A1618,data analytics course,2024-11-02 00:00:00,hyderabad,tablet,data anaytics training,5678.0,181.0,22.0,10.0,0.055,226.89,1992.0
A1619,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,analytics for data,5247.0,85.0,15.0,7.0,0.082,219.97,1612.0
A1620,data analytics course,2024-11-18 00:00:00,hyderabad,desktop,data analytics course,3685.0,179.0,15.0,7.0,0.039,202.66,1634.0
A1621,data analytics course,2024-11-28 00:00:00,hyderabad,desktop,online data analytic,5862.0,172.0,23.0,4.0,0.023,202.0,1469.0
A1622,data analytics course,2024-11-22 00:00:00,hyderabad,desktop,data analytics course,5040.0,196.0,11.0,9.0,0.046,197.08,1774.0
A1623,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,analytics for data,3423.0,73.0,30.0,4.0,0.055,223.95,1480.0
A1624,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,data anaytics training,5981.0,135.0,26.0,6.0,0.044,228.66,1515.0
A1625,data analytics course,2024-11-23 00:00:00,hyderabad,tablet,analytics for data,3495.0,97.0,16.0,6.0,0.062,230.83,1675.0
A1626,data analytics course,2024-11-10 00:00:00,hyderabad,desktop,learn data analytics,3702.0,137.0,25.0,9.0,0.066,215.41,1010.0
A1627,data analytics course,2024-11-30 00:00:00,hyderabad,desktop,data analitics online,3405.0,164.0,10.0,3.0,0.018,217.58,1885.0
A1628,data analytics course,2024-11-24 00:00:00,hyderabad,desktop,online data analytic,3370.0,178.0,25.0,9.0,0.051,180.66,1830.0
A1629,data analytics course,2024-11-24 00:00:00,hyderabad,tablet,online data analytic,4455.0,146.0,16.0,5.0,0.034,227.13,1040.0
A1630,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,analytics for data,4670.0,149.0,10.0,10.0,0.067,218.31,1623.0
A1631,data analytics course,2024-11-09 00:00:00,hyderabad,tablet,data anaytics training,4287.0,193.0,15.0,3.0,0.016,204.62,1800.0
A1632,data analytics course,2024-11-28 00:00:00,hyderabad,mobile,data anaytics training,3546.0,133.0,27.0,7.0,0.053,183.41,1701.0
A1633,data analytics course,2024-11-11 00:00:00,hyderabad,desktop,online data analytic,4740.0,106.0,19.0,3.0,0.028,229.13,1149.0
A1634,data analytics course,2024-11-16 00:00:00,hyderabad,mobile,data analytics course,5642.0,131.0,20.0,9.0,0.069,184.57,1827.0
A1635,data analytics course,2024-11-04 00:00:00,hyderabad,desktop,data anaytics training,4161.0,111.0,10.0,7.0,0.063,185.58,1434.0
A1636,data analytics course,2024-11-19 00:00:00,hyderabad,mobile,online data analytic,4241.0,144.0,24.0,5.0,0.035,181.4,1693.0
A1637,data analytics course,2024-11-18 00:00:00,hyderabad,mobile,data analitics online,5875.0,151.0,28.0,5.0,0.033,192.46,1459.0
A1638,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,data analytics course,5457.0,146.0,15.0,5.0,0.034,221.27999999999997,1029.0
A1639,data analytics course,2024-11-09 00:00:00,hyderabad,tablet,online data analytic,4780.0,133.0,22.0,4.0,0.03,198.66,1905.0
A1640,data analytics course,2024-11-06 00:00:00,hyderabad,desktop,data analytics course,5922.0,62.0,12.0,3.0,0.048,239.1,1733.0
A1641,data analytics course,2024-11-09 00:00:00,hyderabad,desktop,learn data analytics,3454.0,82.0,30.0,7.0,0.085,228.02,1463.0
A1642,data analytics course,2024-11-07 00:00:00,hyderabad,mobile,data analytics course,3449.0,135.0,17.0,5.0,0.037,200.06,1950.0
A1643,data analytics course,2024-11-10 00:00:00,hyderabad,tablet,data analytics course,4287.0,199.0,12.0,10.0,0.05,235.58,1276.0
A1644,data analytics course,2024-11-07 00:00:00,hyderabad,tablet,data analitics online,5000.0,123.0,25.0,3.0,0.024,187.67,1351.0
A1645,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,data anaytics training,3437.0,154.0,28.0,4.0,0.026,211.63,1604.0
A1646,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,online data analytic,3475.0,88.0,12.0,7.0,0.08,191.96,1204.0
A1647,data analytics course,2024-11-19 00:00:00,hyderabad,mobile,analytics for data,4889.0,165.0,21.0,4.0,0.024,180.19,1458.0
A1648,data analytics course,2024-11-14 00:00:00,hyderabad,mobile,analytics for data,3639.0,87.0,22.0,3.0,0.034,220.76,1231.0
A1649,data analytics course,2024-11-26 00:00:00,hyderabad,mobile,analytics for data,3959.0,147.0,27.0,9.0,0.061,181.18,1627.0
A1650,data analytics course,2024-11-29 00:00:00,hyderabad,tablet,analytics for data,5400.0,137.0,10.0,10.0,0.073,180.04,1375.0
A1651,data analytics course,2024-11-29 00:00:00,hyderabad,desktop,analytics for data,5528.0,188.0,13.0,10.0,0.053,245.03,1202.0
A1652,data analytics course,2024-11-29 00:00:00,hyderabad,tablet,online data analytic,5456.0,162.0,10.0,6.0,0.037,193.69,1992.0
A1653,data analytics course,2024-11-08 00:00:00,hyderabad,mobile,data analitics online,4308.0,102.0,13.0,7.0,0.069,221.54,1096.0
A1654,data analytics course,2024-11-22 00:00:00,hyderabad,desktop,data anaytics training,3245.0,120.0,15.0,9.0,0.075,196.09,1056.0
A1655,data analytics course,2024-11-28 00:00:00,hyderabad,desktop,data analytics course,3339.0,125.0,18.0,4.0,0.032,205.32,1985.0
A1656,data analytics course,2024-11-10 00:00:00,hyderabad,desktop,online data analytic,5977.0,155.0,16.0,7.0,0.045,187.28,1607.0
A1657,data analytics course,2024-11-12 00:00:00,hyderabad,tablet,analytics for data,4231.0,137.0,25.0,5.0,0.036,226.49,1078.0
A1658,data analytics course,2024-11-22 00:00:00,hyderabad,tablet,learn data analytics,4506.0,91.0,12.0,3.0,0.033,195.99,1179.0
A1659,data analytics course,2024-11-05 00:00:00,hyderabad,desktop,data anaytics training,4869.0,87.0,29.0,5.0,0.057,220.97,1480.0
A1660,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,data anaytics training,5716.0,124.0,28.0,8.0,0.065,217.84,1791.0
A1661,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,online data analytic,3243.0,128.0,14.0,6.0,0.047,208.41,1514.0
A1662,data analytics course,2024-11-01 00:00:00,hyderabad,tablet,online data analytic,3911.0,111.0,28.0,9.0,0.081,239.24,1097.0
A1663,data analytics course,2024-11-04 00:00:00,hyderabad,desktop,data analytics course,3982.0,89.0,27.0,7.0,0.079,209.87,1920.0
A1664,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,data anaytics training,5299.0,107.0,19.0,8.0,0.075,207.36,1567.0
A1665,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,data analitics online,4150.0,181.0,15.0,5.0,0.028,236.69,1251.0
A1666,data analytics course,2024-11-23 00:00:00,hyderabad,desktop,data anaytics training,5925.0,110.0,29.0,9.0,0.082,188.18,1682.0
A1667,data analytics course,2024-11-06 00:00:00,hyderabad,mobile,data analitics online,4010.0,85.0,17.0,4.0,0.047,195.26,1853.0
A1668,data analytics course,2024-11-19 00:00:00,hyderabad,tablet,data analitics online,5767.0,125.0,12.0,8.0,0.064,204.58999999999997,1020.0
A1669,data analytics course,2024-11-20 00:00:00,hyderabad,tablet,data anaytics training,4313.0,163.0,11.0,3.0,0.018,214.414,1819.0
A1670,data analytics course,2024-11-13 00:00:00,hyderabad,desktop,online data analytic,3787.0,129.0,10.0,6.0,0.047,229.81,1221.0
A1671,data analytics course,2024-11-27 00:00:00,hyderabad,mobile,data analitics online,4834.0,112.0,11.0,7.0,0.062,212.27,1524.0
A1672,data analytics course,2024-11-05 00:00:00,hyderabad,desktop,data anaytics training,3031.0,104.0,13.0,6.0,0.058,188.47,1998.0
A1673,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,online data analytic,3754.0,132.0,21.0,10.0,0.076,180.88,1601.0
A1674,data analytics course,2024-11-08 00:00:00,hyderabad,tablet,data analitics online,3281.0,113.0,16.0,6.0,0.053,241.85,1509.2
A1675,data analytics course,2024-11-08 00:00:00,hyderabad,tablet,data anaytics training,4910.0,109.0,19.0,8.0,0.073,236.2,1145.0
A1676,data analytics course,2024-11-10 00:00:00,hyderabad,desktop,data analytics course,5026.0,144.0,14.0,4.0,0.028,231.82,1645.0
A1677,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,learn data analytics,5091.0,179.0,10.0,6.0,0.034,238.62,1259.0
A1678,data analytics course,2024-11-17 00:00:00,hyderabad,mobile,analytics for data,5622.0,148.0,14.0,8.0,0.054,190.87,1400.0
A1679,data analytics course,2024-11-24 00:00:00,hyderabad,desktop,data anaytics training,4538.0,116.0,23.0,9.0,0.078,221.74,1639.0
A1680,data analytics course,2024-11-12 00:00:00,hyderabad,mobile,online data analytic,3509.0,89.0,27.0,9.0,0.101,192.14,1564.0
A1681,data analytics course,2024-11-28 00:00:00,hyderabad,desktop,data analitics online,3346.0,96.0,15.0,7.0,0.073,248.48,1118.0
A1682,data analytics course,2024-11-09 00:00:00,hyderabad,desktop,data analytics course,4706.0,193.0,24.0,8.0,0.041,213.41,1058.0
A1683,data analytics course,2024-11-21 00:00:00,hyderabad,mobile,data analytics course,3896.0,122.0,23.0,3.0,0.025,194.3,1355.0
A1684,data analytics course,2024-11-15 00:00:00,hyderabad,tablet,data analytics course,3332.0,133.0,14.0,7.0,0.053,201.59,1943.0
A1685,data analytics course,2024-11-16 00:00:00,hyderabad,mobile,data anaytics training,5738.0,177.0,11.0,7.0,0.04,249.21,1435.0
A1686,data analytics course,2024-11-28 00:00:00,hyderabad,desktop,data analytics course,5346.0,162.0,25.0,5.0,0.031,223.12,1052.0
A1687,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,data analytics course,5857.0,182.0,15.0,4.0,0.022,192.69,1384.0
A1688,data analytics course,2024-11-30 00:00:00,hyderabad,desktop,data analytics course,4836.0,154.0,26.0,10.0,0.065,233.8,1838.0
A1689,data analytics course,2024-11-29 00:00:00,hyderabad,tablet,data analytics course,5291.0,104.0,19.0,10.0,0.096,186.93,1805.0
A1690,data analytics course,2024-11-22 00:00:00,hyderabad,desktop,data anaytics training,4840.0,101.0,21.0,9.0,0.089,230.68,1556.0
A1691,data analytics course,2024-11-29 00:00:00,hyderabad,tablet,learn data analytics,4246.0,173.0,27.0,3.0,0.017,202.95,1276.0
A1692,data analytics course,2024-11-28 00:00:00,hyderabad,mobile,data analitics online,5824.0,186.0,29.0,6.0,0.032,224.48,1882.0
A1693,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,data analytics course,5952.0,148.0,14.0,4.0,0.027,186.32,1469.0
A1694,data analytics course,2024-11-06 00:00:00,hyderabad,mobile,analytics for data,3691.0,181.0,25.0,10.0,0.055,229.14,1375.0
A1695,data analytics course,2024-11-15 00:00:00,hyderabad,tablet,online data analytic,4350.0,110.0,16.0,9.0,0.082,243.88,1157.0
A1696,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,data analitics online,5656.0,151.0,18.0,7.0,0.046,191.95,1813.0
A1697,data analytics course,2024-11-13 00:00:00,hyderabad,desktop,data anaytics training,4566.0,90.0,29.0,9.0,0.1,228.82,1697.0
A1698,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,online data analytic,4245.0,111.0,22.0,8.0,0.072,245.76,1401.0
A1699,data analytics course,2024-11-17 00:00:00,hyderabad,mobile,data anaytics training,5053.0,170.0,16.0,9.0,0.053,217.41,1497.0
A1700,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,analytics for data,5093.0,112.0,23.0,7.0,0.062,228.8,1188.0
A1701,data analytics course,2024-11-03 00:00:00,hyderabad,tablet,online data analytic,5336.0,188.0,17.0,3.0,0.016,188.73,1601.0
A1702,data analytics course,2024-11-05 00:00:00,hyderabad,mobile,data analytics course,4963.0,85.0,14.0,6.0,0.071,186.21,1747.0
A1703,data analytics course,2024-11-05 00:00:00,hyderabad,tablet,online data analytic,4544.0,94.0,23.0,8.0,0.085,235.77,1342.0
A1704,data analytics course,2024-11-13 00:00:00,hyderabad,tablet,data analitics online,4901.0,177.0,20.0,10.0,0.056,217.54,1975.0
A1705,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,data analitics online,5275.0,150.0,14.0,4.0,0.027,192.7,1170.0
A1706,data analytics course,2024-11-13 00:00:00,hyderabad,tablet,online data analytic,5225.0,88.0,22.0,6.0,0.068,202.97,1128.0
A1707,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,data analitics online,4857.0,128.0,14.0,5.0,0.039,212.61,1538.0
A1708,data analytics course,2024-11-12 00:00:00,hyderabad,mobile,learn data analytics,5310.0,163.0,26.0,9.0,0.055,242.76,1793.0
A1709,data analytics course,2024-11-11 00:00:00,hyderabad,tablet,online data analytic,5014.0,147.0,12.0,8.0,0.054,193.08,1017.0
A1710,data analytics course,2024-11-21 00:00:00,hyderabad,desktop,data analytics course,5855.0,191.0,29.0,3.0,0.016,196.54,1085.0
A1711,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,data analytics course,5916.0,136.0,17.0,6.0,0.044,234.46,1982.0
A1712,data analytics course,2024-11-20 00:00:00,hyderabad,tablet,online data analytic,3952.0,115.0,25.0,4.0,0.035,229.18,1440.0
A1713,data analytics course,2024-11-05 00:00:00,hyderabad,desktop,learn data analytics,4208.0,123.0,29.0,6.0,0.049,212.92,1184.0
A1714,data analytics course,2024-11-02 00:00:00,hyderabad,tablet,learn data analytics,5517.0,121.0,16.0,7.0,0.058,222.14,1682.0
A1715,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,online data analytic,5460.0,126.0,24.0,10.0,0.079,210.83,1326.0
A1716,data analytics course,2024-11-18 00:00:00,hyderabad,mobile,data analitics online,3159.0,110.0,26.0,10.0,0.091,197.92,1608.0
A1717,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,analytics for data,5545.0,190.0,13.0,7.0,0.037,223.96,1344.0
A1718,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,data analytics course,3668.0,148.0,15.0,10.0,0.068,245.79,1718.0
A1719,data analytics course,2024-11-17 00:00:00,hyderabad,mobile,data anaytics training,5663.0,86.0,19.0,10.0,0.116,231.79,1547.0
A1720,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,online data analytic,3123.0,172.0,15.0,6.0,0.035,216.67,1759.0
A1721,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,online data analytic,5638.0,143.0,23.0,4.0,0.028,229.41,1398.0
A1722,data analytics course,2024-11-27 00:00:00,hyderabad,mobile,learn data analytics,4436.0,172.0,21.0,7.0,0.041,232.16,1050.0
A1723,data analytics course,2024-11-24 00:00:00,hyderabad,desktop,data anaytics training,5555.0,138.0,14.0,8.0,0.058,188.55,1593.0
A1724,data analytics course,2024-11-19 00:00:00,hyderabad,tablet,data analitics online,4972.0,132.0,25.0,9.0,0.068,248.45,1126.0
A1725,data analytics course,2024-11-12 00:00:00,hyderabad,mobile,data analytics course,3231.0,174.0,10.0,7.0,0.04,215.75799999999998,1128.0
A1726,data analytics course,2024-11-18 00:00:00,hyderabad,tablet,data analitics online,3461.0,154.0,18.0,4.0,0.026,235.36,1212.0
A1727,data analytics course,2024-11-20 00:00:00,hyderabad,tablet,data anaytics training,3423.0,126.0,25.0,9.0,0.071,236.21,1106.0
A1728,data analytics course,2024-11-24 00:00:00,hyderabad,tablet,data analitics online,4025.0,138.0,21.0,7.0,0.051,220.96,1416.0
A1729,data analytics course,2024-11-17 00:00:00,hyderabad,mobile,data analytics course,3800.0,193.0,27.0,9.0,0.047,199.76,1393.0
A1730,data analytics course,2024-11-28 00:00:00,hyderabad,tablet,data analytics course,5293.0,156.0,26.0,6.0,0.038,210.43,1449.0
A1731,data analytics course,2024-11-01 00:00:00,hyderabad,tablet,data anaytics training,3565.0,142.0,26.0,5.0,0.035,180.39,1147.0
A1732,data analytics course,2024-11-02 00:00:00,hyderabad,tablet,data anaytics training,4296.0,92.0,11.0,10.0,0.109,239.12,1169.0
A1733,data analytics course,2024-11-26 00:00:00,hyderabad,desktop,data analitics online,3567.0,190.0,20.0,7.0,0.037,249.26,1517.0
A1734,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,analytics for data,4854.0,134.0,21.0,8.0,0.06,198.93,1101.0
A1735,data analytics course,2024-11-29 00:00:00,hyderabad,mobile,data analytics course,4507.0,144.0,29.0,8.0,0.056,186.47,1437.0
A1736,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,online data analytic,4630.0,117.0,15.0,8.0,0.068,196.66,1361.0
A1737,data analytics course,2024-11-14 00:00:00,hyderabad,desktop,data analytics course,3448.0,160.0,19.0,7.0,0.044,210.38,1705.0
A1738,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,data anaytics training,5297.0,146.0,30.0,8.0,0.055,198.89,2000.0
A1739,data analytics course,2024-11-10 00:00:00,hyderabad,tablet,data analitics online,3818.0,175.0,30.0,10.0,0.057,190.89,1088.0
A1740,data analytics course,2024-11-05 00:00:00,hyderabad,tablet,learn data analytics,4791.0,122.0,12.0,4.0,0.033,223.16,1246.0
A1741,data analytics course,2024-11-24 00:00:00,hyderabad,tablet,data analitics online,3713.0,85.0,23.0,5.0,0.059,225.74,1867.0
A1742,data analytics course,2024-11-23 00:00:00,hyderabad,desktop,data anaytics training,3634.0,167.0,30.0,10.0,0.06,202.75,1503.0
A1743,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,data anaytics training,3025.0,158.0,24.0,9.0,0.057,180.5,1725.0
A1744,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,data analytics course,5868.0,176.0,23.0,4.0,0.023,184.46,1229.0
A1745,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,analytics for data,3050.0,111.0,10.0,7.0,0.063,208.87,1774.0
A1746,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,learn data analytics,5301.0,186.0,14.0,9.0,0.048,215.554,1230.0
A1747,data analytics course,2024-11-20 00:00:00,hyderabad,mobile,data analytics course,3042.0,177.0,26.0,4.0,0.023,239.64,1646.0
A1748,data analytics course,2024-11-01 00:00:00,hyderabad,desktop,online data analytic,5272.0,150.0,13.0,9.0,0.06,239.06,1232.0
A1749,data analytics course,2024-11-12 00:00:00,hyderabad,mobile,data analytics course,4279.0,160.0,22.0,10.0,0.062,191.56,1234.0
A1750,data analytics course,2024-11-25 00:00:00,hyderabad,mobile,analytics for data,5659.0,147.0,22.0,4.0,0.027,188.07,1796.0
A1751,data analytics course,2024-11-05 00:00:00,hyderabad,mobile,online data analytic,4816.0,198.0,21.0,4.0,0.02,224.96,1601.0
A1752,data analytics course,2024-11-30 00:00:00,hyderabad,mobile,data anaytics training,3874.0,145.0,10.0,10.0,0.069,217.666,1153.0
A1753,data analytics course,2024-11-19 00:00:00,hyderabad,tablet,learn data analytics,5221.0,94.0,17.0,3.0,0.032,225.23,1209.0
A1754,data analytics course,2024-11-16 00:00:00,hyderabad,mobile,analytics for data,5859.0,90.0,17.0,5.0,0.056,187.29,1375.0
A1755,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,data anaytics training,5055.0,182.0,26.0,8.0,0.044,232.64,1815.0
A1756,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,data anaytics training,4373.0,152.0,16.0,5.0,0.033,199.32,1150.0
A1757,data analytics course,2024-11-04 00:00:00,hyderabad,desktop,data anaytics training,3912.0,117.0,11.0,8.0,0.068,234.85,1398.0
A1758,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,learn data analytics,3547.0,103.0,11.0,8.0,0.078,232.35,1663.0
A1759,data analytics course,2024-11-12 00:00:00,hyderabad,tablet,data anaytics training,3128.0,148.0,27.0,9.0,0.061,197.02,1214.0
